Matricula,Estado,Marca/Modelo,Color del vehiculo,Estatus Legal,Propietario Virtual,Fecha de registro,Filename
DP7-539-V,CHIS,Chevrolet Spark,Beige,Homologacion,Elsa Maldonado Gallegos,2023-01-04 03:09:19,DP7-539-V.jpg
DNE-200-F,CHIS,Honda CR-V,Verde Oscuro,Remarcaje,Daniela Tovar Urbina,2026-04-29 08:51:42,DNE-200-F.jpg
DNU-297-U,CHIS,Fiat Cronos,Cafe,Recuperado,Francisco Plascencia Villanueva,2025-05-08 17:40:15,DNU-297-U.jpg
DNF-425-E,CHIS,Mazda 3,Verde Oscuro,Homologacion,Yolanda Palacios Sandoval,2026-05-14 18:40:44,DNF-425-E.jpg
DMV-990-C,CHIS,Renault Sandero,Naranja,Activo,Rebeca Ortega Hernandez,2020-09-11 02:24:37,DMV-990-C.jpg
DNH-862-Z,CHIS,Fiat Toro,Naranja,Activo,Francisco Acosta Rios,2023-03-28 22:54:58,DNH-862-Z.jpg
DN0-945-L,CHIS,BMW 3 Series,Rojo Oscuro,Activo,Lorena Morales Zamora,2018-06-18 10:00:37,DN0-945-L.jpg
DLA-570-R,CHIS,Kia Forte,Rojo,Cancelado,Cecilia Rosales Cordero,2020-09-20 01:23:03,DLA-570-R.jpg
DR8-970-E,CHIS,Peugeot 208,Plateado,Recuperado,Estela Serrano Ruiz,2020-12-08 20:44:16,DR8-970-E.jpg
DS8-717-L,CHIS,Toyota Yaris,Plateado,Reposicion,Marcos Gonzalez Castro,2023-07-22 08:27:57,DS8-717-L.jpg
DSW-278-R,CHIS,Chevrolet Cruze,Plateado,Recuperado,Sebastian Zarate Castro,2020-12-10 19:23:23,DSW-278-R.jpg
DMV-829-G,CHIS,Nissan Sentra,Beige,Importacion Temporal,Oscar Juarez Garcia,2021-01-11 06:35:01,DMV-829-G.jpg
DP1-548-G,CHIS,Renault Logan,Beige,Reposicion,Veronica Romero Fernandez,2019-10-11 10:43:48,DP1-548-G.jpg
DPB-043-B,CHIS,Chevrolet Cruze,Plateado,Activo,Ernesto Castro Romero,2021-11-15 12:04:42,DPB-043-B.jpg
DSR-088-G,CHIS,Jeep Wrangler,Dorado,Baja Temporal,Francisco Villanueva Chavez,2026-01-05 20:15:27,DSR-088-G.jpg
DRD-659-U,CHIS,Mazda MX-5,Morado,Reposicion,Marcos Estrada Hernandez,2017-02-12 01:44:34,DRD-659-U.jpg
DPT-906-L,CHIS,Kia Sorento,Naranja,En Proceso Legal,Monica Moya Carrillo,2018-02-18 16:55:56,DPT-906-L.jpg
DMV-437-B,CHIS,Renault Sandero,Azul,Activo,Liliana Torres Silva,2020-01-30 02:24:44,DMV-437-B.jpg
DS7-437-A,CHIS,Ford Focus,Blanco Perlado,Activo,Marcos Trejo Castillo,2023-08-04 15:53:57,DS7-437-A.jpg
DN3-132-R,CHIS,Hyundai Accent,Morado,Importacion Definitiva,Yolanda Campos Soto,2023-10-21 20:57:52,DN3-132-R.jpg
DPR-648-K,CHIS,Mazda 2,Gris Oscuro,Recuperado,Regina Velazquez Urbina,2023-08-09 04:38:19,DPR-648-K.jpg
DLZ-260-J,CHIS,Chevrolet Aveo,Gris Oscuro,Activo,Estela Soto Peña,2017-03-26 06:44:24,DLZ-260-J.jpg
DM7-993-U,CHIS,Volkswagen Amarok,Gris Oscuro,En Proceso Legal,Martha Diaz Mora,2023-08-15 04:45:57,DM7-993-U.jpg
DSJ-661-T,CHIS,Audi Q3,Blanco,Cancelado,Carolina Portillo Montoya,2019-02-22 20:07:00,DSJ-661-T.jpg
DMD-107-K,CHIS,Toyota Yaris,Verde,Importacion Definitiva,Guadalupe Valencia Arellano,2021-12-16 04:21:01,DMD-107-K.jpg
DNH-242-D,CHIS,Mazda MX-5,Rojo Oscuro,Cancelado,Roberto Montoya Carrillo,2024-03-26 22:45:20,DNH-242-D.jpg
DRJ-805-B,CHIS,Nissan Versa,Naranja,Activo,Patricia Rodriguez Peña,2021-08-07 20:52:40,DRJ-805-B.jpg
DRZ-936-N,CHIS,Renault Logan,Rojo Oscuro,Importacion Temporal,Julieta Zamora Castillo,2020-09-29 14:16:18,DRZ-936-N.jpg
DRV-887-V,CHIS,Mercedes-Benz GLA,Blanco Perlado,Importacion Definitiva,Valeria De La Cruz Vazquez,2019-02-17 15:53:40,DRV-887-V.jpg
DNH-786-H,CHIS,Toyota Prius,Morado,Recuperado,Mateo Tovar Romero,2025-08-21 16:54:35,DNH-786-H.jpg
DP4-228-P,CHIS,Honda Civic,Amarillo,Activo,Carolina Serrano Juarez,2021-08-02 17:48:16,DP4-228-P.jpg
DLM-284-G,CHIS,Peugeot 208,Gris Oscuro,Importacion Temporal,Benjamin Diaz Nieto,2026-01-05 10:53:21,DLM-284-G.jpg
DMJ-226-W,CHIS,Kia Sorento,Dorado,Activo,Emilio Reyes Mejia,2021-10-07 05:37:18,DMJ-226-W.jpg
DPJ-122-H,CHIS,Audi Q3,Beige,Activo,Adolfo Delgado Palacios,2021-10-01 12:33:33,DPJ-122-H.jpg
DM8-495-W,CHIS,Renault Sandero,Verde,Robado,Estela Rios Avila,2017-03-26 11:46:05,DM8-495-W.jpg
DN2-159-M,CHIS,Honda Civic,Naranja,Reposicion,Marcos Avila Arroyo,2019-08-03 18:52:03,DN2-159-M.jpg
DMD-222-Z,CHIS,Ford Fiesta,Verde,Importacion Temporal,Benjamin Villanueva Tapia,2018-06-06 00:53:36,DMD-222-Z.jpg
DRT-594-J,CHIS,Nissan March,Morado,Activo,Juan Bravo Montoya,2022-02-27 14:42:50,DRT-594-J.jpg
DSB-772-A,CHIS,Mazda 2,Verde Oscuro,Remarcaje,Alicia Leal Orozco,2017-06-12 06:47:44,DSB-772-A.jpg
DSZ-735-N,CHIS,Mazda 3,Negro,Baja Definitiva,Elizabeth Huerta Morales,2019-07-24 20:35:20,DSZ-735-N.jpg
DMV-309-T,CHIS,Fiat Argo,Gris,Homologacion,Luis Cervantes Trejo,2021-08-22 12:17:17,DMV-309-T.jpg
DRX-568-W,CHIS,Kia Sorento,Plateado,Baja Temporal,Gabriela Aguilar Sanchez,2017-07-23 16:20:35,DRX-568-W.jpg
DN0-920-R,CHIS,Toyota Prius,Blanco Perlado,Baja Definitiva,Cristian Palacios Sanchez,2025-07-13 22:03:37,DN0-920-R.jpg
DS8-657-M,CHIS,Ford Fiesta,Gris,Activo,Victor Figueroa Carrillo,2023-06-16 01:02:05,DS8-657-M.jpg
DPB-865-F,CHIS,Ford Focus,Blanco Perlado,Remarcaje,David Mendoza Chavez,2024-04-20 15:26:06,DPB-865-F.jpg
DPB-794-U,CHIS,Toyota Corolla,Verde,Robado,Emilio Salazar Maldonado,2023-11-07 12:04:14,DPB-794-U.jpg
DS4-467-K,CHIS,Hyundai Accent,Amarillo,Homologacion,Sebastian Cabrera Portillo,2023-12-27 08:38:16,DS4-467-K.jpg
DRA-858-P,CHIS,BMW X3,Blanco Perlado,En Proceso Legal,Felipe Izquierdo Vazquez,2021-10-25 14:11:20,DRA-858-P.jpg
DPK-495-V,CHIS,Nissan Sentra,Blanco Perlado,Baja Temporal,Juan Villanueva Soto,2017-02-20 20:16:48,DPK-495-V.jpg
DRK-465-A,CHIS,Toyota Prius,Plateado,Baja Temporal,Antonio Zamora Villanueva,2021-03-12 05:14:38,DRK-465-A.jpg
DNR-781-T,CHIS,Honda HR-V,Dorado,Baja Temporal,Silvia Gonzalez Luna,2024-07-23 18:19:46,DNR-781-T.jpg
DSL-029-M,CHIS,Peugeot 3008,Negro,Importacion Definitiva,Mateo Garcia Gutierrez,2022-10-02 21:33:03,DSL-029-M.jpg
DS1-598-F,CHIS,Honda Accord,Vino,Importacion Temporal,Carlos Cervantes Acosta,2021-07-10 11:40:03,DS1-598-F.jpg
DS4-350-A,CHIS,BMW 5 Series,Rojo Oscuro,Cancelado,Andres Palacios Castro,2018-03-29 00:54:44,DS4-350-A.jpg
DP8-728-C,CHIS,BMW 5 Series,Cafe,Baja Definitiva,Mauricio Carrillo Carrillo,2026-04-13 18:47:50,DP8-728-C.jpg
DM2-618-M,CHIS,Hyundai Santa Fe,Morado,Irregular,Yolanda Ruiz De La Cruz,2025-07-27 22:40:51,DM2-618-M.jpg
DND-575-D,CHIS,Mercedes-Benz A-Class,Gris,Baja Definitiva,Ernesto Velazquez Serrano,2017-08-27 01:02:10,DND-575-D.jpg
DN3-987-K,CHIS,BMW 3 Series,Blanco Perlado,Activo,Liliana Quintero Maldonado,2018-06-30 07:32:35,DN3-987-K.jpg
DPN-408-C,CHIS,Peugeot 3008,Cafe,Activo,Martha Valdez Jimenez,2019-04-03 03:24:35,DPN-408-C.jpg
DLT-484-S,CHIS,Toyota Corolla,Gris,Baja Definitiva,Elsa Villegas Navarro,2020-10-10 19:56:42,DLT-484-S.jpg
DN0-640-V,CHIS,Nissan Sentra,Gris,Cancelado,Patricia Sepulveda Silva,2023-09-18 01:43:13,DN0-640-V.jpg
DNL-909-F,CHIS,Audi Q3,Beige,Activo,Maria Castillo Avila,2023-05-25 07:37:34,DNL-909-F.jpg
DLA-519-T,CHIS,Hyundai Santa Fe,Plateado,Recuperado,Fernando Tapia Tovar,2020-07-11 12:24:35,DLA-519-T.jpg
DSC-270-Y,CHIS,Jeep Renegade,Verde Oscuro,Activo,Ignacio Perez Garcia,2018-12-28 21:12:01,DSC-270-Y.jpg
DLX-609-Z,CHIS,Kia Rio,Naranja,Remarcaje,Cristian Nieto Rosales,2018-09-18 02:39:20,DLX-609-Z.jpg
DPA-353-N,CHIS,Chevrolet Aveo,Verde,Importacion Temporal,Emilio Luna Flores,2021-05-30 21:43:00,DPA-353-N.jpg
DS1-924-W,CHIS,Jeep Grand Cherokee,Verde,Homologacion,Jose Garcia Correa,2017-08-21 10:08:12,DS1-924-W.jpg
DS7-638-X,CHIS,Chevrolet Beat,Blanco,En Proceso Legal,Ruben Diaz Rosales,2025-05-30 16:24:14,DS7-638-X.jpg
DS2-266-G,CHIS,Hyundai Elantra,Gris Oscuro,Activo,Carlos Plascencia Zarate,2020-03-14 04:44:19,DS2-266-G.jpg
DSC-854-G,CHIS,BMW X3,Negro,Importacion Temporal,Renata Cabrera Villegas,2017-04-16 23:54:02,DSC-854-G.jpg
DR0-270-C,CHIS,BMW X3,Beige,Cancelado,Martha Ramos Gutierrez,2018-07-23 23:02:08,DR0-270-C.jpg
DNF-278-D,CHIS,Kia Sportage,Azul Marino,Activo,Veronica Guerrero Gonzalez,2017-02-22 22:39:10,DNF-278-D.jpg
DNK-243-X,CHIS,Chevrolet Aveo,Blanco,Activo,Sofia Izquierdo Trejo,2018-04-24 14:47:09,DNK-243-X.jpg
DR3-351-U,CHIS,Chevrolet Spark,Rojo,Cancelado,Oscar Orozco Castro,2019-02-28 09:40:53,DR3-351-U.jpg
DMP-959-M,CHIS,Ford Fiesta,Amarillo,Importacion Definitiva,Valeria Sanchez Beltran,2023-04-06 13:20:39,DMP-959-M.jpg
DRX-346-J,CHIS,Chevrolet Aveo,Vino,Irregular,Oscar Luna Olvera,2022-12-17 07:51:46,DRX-346-J.jpg
DNU-088-M,CHIS,Jeep Grand Cherokee,Azul,Homologacion,Rocio Luna Rios,2018-07-04 07:50:33,DNU-088-M.jpg
DS3-749-V,CHIS,Volkswagen Jetta,Gris Oscuro,Importacion Definitiva,Juan Vargas Fuentes,2023-10-16 22:55:00,DS3-749-V.jpg
DR4-763-R,CHIS,Fiat 500,Blanco Perlado,Reposicion,Estela Dominguez Navarro,2020-07-15 00:43:35,DR4-763-R.jpg
DRD-228-V,CHIS,BMW 3 Series,Rojo Oscuro,Baja Temporal,Patricia Pacheco Rosales,2021-10-21 11:49:03,DRD-228-V.jpg
DN9-137-B,CHIS,Ford Focus,Cafe,Importacion Definitiva,Juan Figueroa Pacheco,2022-10-22 12:19:42,DN9-137-B.jpg
DS0-683-G,CHIS,Renault Logan,Cafe,Homologacion,Marco Suarez Medina,2017-06-04 16:15:14,DS0-683-G.jpg
DRT-073-C,CHIS,Mazda MX-5,Blanco Perlado,Activo,Valeria Beltran Montoya,2021-08-05 14:57:11,DRT-073-C.jpg
DMR-009-U,CHIS,BMW X5,Azul Marino,Remarcaje,Isabel Orozco Juarez,2019-01-27 17:14:00,DMR-009-U.jpg
DNX-302-Y,CHIS,Renault Kwid,Beige,Importacion Temporal,Antonio Cruz Quintero,2023-07-30 17:14:37,DNX-302-Y.jpg
DPL-892-Z,CHIS,Kia Forte,Blanco,Activo,Antonio Nieto Orozco,2020-02-10 15:04:54,DPL-892-Z.jpg
DPL-256-A,CHIS,Kia Sorento,Azul Marino,Activo,Teresa Rivera Sanchez,2019-06-25 15:18:55,DPL-256-A.jpg
DLL-012-S,CHIS,Honda HR-V,Azul Marino,Importacion Definitiva,Manuel Cordero Urbina,2021-06-22 08:03:17,DLL-012-S.jpg
DNC-015-H,CHIS,Kia Sportage,Negro,Baja Temporal,Francisco De La Cruz Leal,2018-01-22 15:29:19,DNC-015-H.jpg
DR6-531-F,CHIS,Fiat Toro,Vino,Irregular,Veronica Rosales Quintero,2024-08-28 14:43:02,DR6-531-F.jpg
DP8-074-J,CHIS,Renault Sandero,Vino,Recuperado,Adriana Salazar Correa,2023-02-12 21:38:03,DP8-074-J.jpg
DRL-693-S,CHIS,Mercedes-Benz C-Class,Rojo Oscuro,Importacion Temporal,Fernando Urbina Orozco,2025-09-27 04:30:51,DRL-693-S.jpg
DPD-201-C,CHIS,BMW 5 Series,Blanco Perlado,Activo,Teresa Luna Arroyo,2022-06-06 17:42:03,DPD-201-C.jpg
DPN-464-F,CHIS,Chevrolet Beat,Rojo Oscuro,Robado,Arturo Mejia Mejia,2024-03-30 19:43:06,DPN-464-F.jpg
DLA-831-V,CHIS,Mazda MX-5,Azul Marino,Baja Definitiva,Francisco Olvera Campos,2026-02-08 03:14:12,DLA-831-V.jpg
DLC-379-J,CHIS,Renault Duster,Cafe,Activo,German Perez Bravo,2017-09-11 11:12:52,DLC-379-J.jpg
DLE-026-S,CHIS,Mercedes-Benz A-Class,Rojo Oscuro,Activo,Diego Sandoval Barajas,2021-01-23 09:53:16,DLE-026-S.jpg
DR4-285-R,CHIS,Fiat 500,Vino,En Proceso Legal,Monica Rodriguez Correa,2023-07-31 18:58:57,DR4-285-R.jpg
DS3-224-L,CHIS,Mercedes-Benz GLA,Blanco Perlado,Robado,German Aguilar Bravo,2023-04-22 21:10:41,DS3-224-L.jpg
DNA-913-B,CHIS,Ford Ranger,Verde,Activo,Salvador Trejo Rios,2019-08-01 07:35:14,DNA-913-B.jpg
DRV-832-R,CHIS,Hyundai Accent,Verde Oscuro,Activo,Benjamin Jimenez Sandoval,2020-04-20 02:39:36,DRV-832-R.jpg
DPP-568-F,CHIS,Volkswagen Golf,Verde Oscuro,Activo,Juan Luna De La Cruz,2018-11-26 06:13:52,DPP-568-F.jpg
DP7-313-V,CHIS,Toyota Yaris,Blanco,Remarcaje,Marina Castillo Valencia,2024-04-04 07:42:40,DP7-313-V.jpg
DS9-202-N,CHIS,Mazda 2,Dorado,Activo,Cristian Cruz Tapia,2025-06-14 01:14:49,DS9-202-N.jpg
DMG-779-P,CHIS,Hyundai Santa Fe,Vino,Baja Definitiva,Hugo Avila Castro,2023-09-22 02:04:17,DMG-779-P.jpg
DNC-429-K,CHIS,BMW 3 Series,Azul,Baja Definitiva,Ana Cervantes Plascencia,2023-07-29 07:01:56,DNC-429-K.jpg
DR6-847-R,CHIS,Kia Sorento,Rojo,Recuperado,Elizabeth Medina Estrada,2021-03-25 16:54:12,DR6-847-R.jpg
DSN-858-T,CHIS,Audi Q3,Gris,Remarcaje,Raul Vazquez Maldonado,2024-08-30 14:08:41,DSN-858-T.jpg
DPV-160-W,CHIS,Volkswagen Vento,Morado,Activo,Beatriz Zarate Avila,2023-01-26 22:28:09,DPV-160-W.jpg
DSL-278-K,CHIS,Renault Logan,Rojo,En Proceso Legal,Jose Sepulveda Soto,2023-10-11 20:57:40,DSL-278-K.jpg
DSJ-280-N,CHIS,Peugeot 308,Naranja,Cancelado,Regina Villalobos Suarez,2023-08-26 21:56:55,DSJ-280-N.jpg
DSF-956-U,CHIS,Chevrolet Cruze,Morado,Reposicion,Rocio Juarez Ramirez,2025-06-20 19:34:25,DSF-956-U.jpg
DSG-861-U,CHIS,Peugeot 3008,Rojo,Cancelado,Daniela Cordero Navarro,2021-12-14 03:29:24,DSG-861-U.jpg
DS7-022-Y,CHIS,Audi A3,Blanco Perlado,Importacion Temporal,Diego Mejia Pacheco,2019-03-28 06:00:39,DS7-022-Y.jpg
DRL-954-M,CHIS,Chevrolet Spark,Rojo Oscuro,Remarcaje,Marina Beltran Acosta,2024-02-22 19:00:19,DRL-954-M.jpg
DLH-598-M,CHIS,Nissan Versa,Rojo,Activo,Arturo Barajas Quintero,2017-04-26 15:07:33,DLH-598-M.jpg
DMK-924-H,CHIS,Audi A4,Verde,Reposicion,Valeria Garcia Juarez,2021-03-26 20:48:30,DMK-924-H.jpg
DP4-378-B,CHIS,Audi Q5,Verde Oscuro,Activo,Norma Orozco Bravo,2020-04-23 14:33:40,DP4-378-B.jpg
DS9-395-P,CHIS,Volkswagen Amarok,Blanco Perlado,Homologacion,Arturo Zarate Huerta,2020-08-01 00:30:02,DS9-395-P.jpg
DPX-832-B,CHIS,Hyundai Tucson,Negro,Activo,Cecilia Fuentes Campos,2020-10-29 21:52:51,DPX-832-B.jpg
DNX-246-E,CHIS,Chevrolet Beat,Blanco,Recuperado,Liliana Hernandez Plascencia,2017-12-03 11:07:50,DNX-246-E.jpg
DNB-433-P,CHIS,Chevrolet Beat,Cafe,Homologacion,Ernesto Leal Reyes,2025-12-31 16:16:01,DNB-433-P.jpg
DNH-615-X,CHIS,Kia Forte,Rojo Oscuro,Robado,Angela Mejia Sepulveda,2018-07-21 06:42:46,DNH-615-X.jpg
DSH-745-J,CHIS,Hyundai Santa Fe,Plateado,Baja Temporal,Susana Garcia Mejia,2024-10-28 18:41:11,DSH-745-J.jpg
DLB-787-G,CHIS,BMW X3,Blanco,Activo,Adriana Rosales Reyes,2023-09-06 08:41:51,DLB-787-G.jpg
DNK-675-R,CHIS,Kia Forte,Negro,Remarcaje,Mauricio Estrada Gutierrez,2026-05-17 00:38:37,DNK-675-R.jpg
DM3-557-C,CHIS,Mazda 2,Morado,Activo,Alejandra De La Cruz Gutierrez,2026-05-04 05:09:03,DM3-557-C.jpg
DMY-058-R,CHIS,Volkswagen Vento,Cafe,Remarcaje,Estela Rosales Solano,2022-03-08 00:38:50,DMY-058-R.jpg
DMD-125-X,CHIS,Mercedes-Benz C-Class,Verde Oscuro,Importacion Definitiva,Mauricio Escobar Zarate,2017-06-10 22:58:33,DMD-125-X.jpg
DME-802-A,CHIS,Kia Sportage,Dorado,Recuperado,Guadalupe Martinez Diaz,2017-01-16 18:49:18,DME-802-A.jpg
DRS-469-L,CHIS,Mercedes-Benz GLA,Morado,Importacion Temporal,Ernesto Trejo Hernandez,2022-11-11 00:00:01,DRS-469-L.jpg
DM8-538-M,CHIS,Nissan Versa,Dorado,Irregular,Ana Esquivel Alvarez,2024-04-29 13:13:45,DM8-538-M.jpg
DPG-065-V,CHIS,Renault Kwid,Cafe,Importacion Definitiva,Rocio Valencia Plascencia,2022-09-14 13:50:32,DPG-065-V.jpg
DRJ-844-P,CHIS,Kia Rio,Blanco Perlado,Importacion Definitiva,Jose Dominguez Zarate,2021-02-11 08:06:38,DRJ-844-P.jpg
DLM-404-P,CHIS,Kia Forte,Azul Marino,Reposicion,Sofia Moya Espinoza,2023-07-14 00:38:38,DLM-404-P.jpg
DM1-471-E,CHIS,Honda HR-V,Amarillo,Cancelado,Jose Sandoval Correa,2022-10-26 05:04:19,DM1-471-E.jpg
DSV-094-P,CHIS,Honda Accord,Amarillo,Importacion Definitiva,Claudia Palacios Serrano,2022-07-29 04:38:33,DSV-094-P.jpg
DSH-260-A,CHIS,BMW 5 Series,Vino,Activo,Hector Huerta Velazquez,2023-11-24 22:11:01,DSH-260-A.jpg
DP2-708-G,CHIS,Toyota Hilux,Negro,Activo,Ana Romero Ramos,2022-03-03 00:59:39,DP2-708-G.jpg
DP0-528-S,CHIS,Ford Focus,Azul Marino,Importacion Definitiva,Yolanda Zarate Ruiz,2021-12-29 21:16:07,DP0-528-S.jpg
DLN-344-L,CHIS,Jeep Compass,Beige,Activo,Alicia Suarez Flores,2018-07-19 14:12:26,DLN-344-L.jpg
DLD-225-V,CHIS,Audi A4,Vino,Remarcaje,Rebeca Tovar Lopez,2021-03-09 10:17:33,DLD-225-V.jpg
DSH-792-D,CHIS,Hyundai Accent,Negro,Remarcaje,Victor Romero Carrillo,2021-07-17 13:55:59,DSH-792-D.jpg
DPL-562-W,CHIS,Hyundai Santa Fe,Azul Marino,Cancelado,Jose De La Cruz Gonzalez,2026-01-22 06:07:47,DPL-562-W.jpg
DLB-410-T,CHIS,BMW 5 Series,Negro,Cancelado,Mauricio Sandoval De La Cruz,2023-04-21 15:06:28,DLB-410-T.jpg
DN5-449-Y,CHIS,Mercedes-Benz A-Class,Blanco Perlado,Robado,Sebastian Figueroa Quiroz,2026-04-11 07:46:44,DN5-449-Y.jpg
DY2-265-A,CHIH,Chevrolet Cruze,Dorado,Importacion Definitiva,David Guerrero Martinez,2024-10-06 00:48:24,DY2-265-A.jpg
EH8-106-J,CHIH,Kia Sportage,Azul,En Proceso Legal,Guillermo Figueroa Nieto,2019-03-04 21:45:44,EH8-106-J.jpg
E29-298-C,CHIH,Ford Ranger,Blanco Perlado,Importacion Definitiva,Cristian De La Cruz Serrano,2019-01-02 02:52:48,E29-298-C.jpg
EC6-915-T,CHIH,Volkswagen Golf,Verde Oscuro,Baja Definitiva,Liliana Cervantes Tapia,2017-06-18 13:11:49,EC6-915-T.jpg
E7K-006-G,CHIH,Hyundai Accent,Gris Oscuro,Baja Temporal,Elizabeth Plascencia Villanueva,2024-09-21 13:25:53,E7K-006-G.jpg
EGF-807-C,CHIH,Fiat 500,Amarillo,Recuperado,Luis Cervantes Trejo,2020-05-30 07:08:59,EGF-807-C.jpg
E68-157-J,CHIH,Jeep Grand Cherokee,Morado,Baja Temporal,Julieta Lopez Valencia,2020-06-21 23:31:58,E68-157-J.jpg
EL2-143-J,CHIH,BMW 5 Series,Azul,En Proceso Legal,Regina Rodriguez Mendoza,2025-10-25 09:57:00,EL2-143-J.jpg
EGK-060-T,CHIH,Toyota Yaris,Cafe,Recuperado,Claudia Maldonado Portillo,2019-06-15 00:58:07,EGK-060-T.jpg
DY8-491-W,CHIH,Peugeot 3008,Rojo Oscuro,Baja Temporal,Elias Gutierrez Esquivel,2019-04-26 19:09:47,DY8-491-W.jpg
DVZ-058-R,CHIH,Peugeot 3008,Naranja,Cancelado,Renata Cordero Barajas,2023-05-11 11:59:52,DVZ-058-R.jpg
E3L-094-P,CHIH,Jeep Compass,Dorado,En Proceso Legal,Roberto Martinez Plascencia,2025-10-10 04:09:50,E3L-094-P.jpg
DXB-857-A,CHIH,Honda Civic,Rojo Oscuro,Remarcaje,Raul Martinez Escobar,2018-03-18 22:06:49,DXB-857-A.jpg
EKA-909-L,CHIH,Kia Forte,Rojo,Robado,German Gonzalez Sanchez,2020-07-17 14:40:47,EKA-909-L.jpg
EDD-497-B,CHIH,Jeep Wrangler,Morado,Activo,Maria Castro Torres,2023-03-14 06:13:44,EDD-497-B.jpg
E6D-590-D,CHIH,Toyota Hilux,Blanco,Activo,Sandra Cabrera Mendoza,2017-03-21 10:43:46,E6D-590-D.jpg
ERJ-055-U,CHIH,Volkswagen Jetta,Gris,Importacion Definitiva,Angela Herrera Perez,2019-12-26 04:18:00,ERJ-055-U.jpg
E39-803-E,CHIH,Renault Duster,Rojo,Importacion Definitiva,Guadalupe Bravo Serrano,2023-10-13 23:12:25,E39-803-E.jpg
EC2-189-X,CHIH,Hyundai Elantra,Blanco,Importacion Temporal,Cecilia Cruz Rios,2023-01-30 17:57:48,EC2-189-X.jpg
EN5-880-K,CHIH,Ford Ranger,Gris Oscuro,Homologacion,Armando Montes Juarez,2024-12-09 05:22:53,EN5-880-K.jpg
EEN-506-E,CHIH,Jeep Renegade,Amarillo,Baja Temporal,Patricia Huerta Rios,2023-06-25 00:08:55,EEN-506-E.jpg
E4A-741-Y,CHIH,BMW X5,Verde Oscuro,En Proceso Legal,Patricia Espinoza Trejo,2019-09-03 11:12:28,E4A-741-Y.jpg
ECX-128-W,CHIH,Renault Sandero,Cafe,Importacion Definitiva,Isabel Hernandez Cervantes,2025-08-17 07:29:53,ECX-128-W.jpg
EMZ-189-A,CHIH,Volkswagen Jetta,Blanco,Remarcaje,Ruben Zarate Moya,2017-10-15 04:46:34,EMZ-189-A.jpg
EPP-416-D,CHIH,Kia Sorento,Negro,Recuperado,Carlos Zarate Fernandez,2022-06-27 16:43:12,EPP-416-D.jpg
DTY-729-G,CHIH,Fiat Toro,Verde Oscuro,Homologacion,Monica Gutierrez Aguilar,2022-01-03 06:58:10,DTY-729-G.jpg
ERP-526-X,CHIH,Volkswagen Vento,Gris,Robado,Antonio Zarate Ramirez,2018-01-08 01:11:06,ERP-526-X.jpg
E9L-005-U,CHIH,Ford Fiesta,Verde,Robado,Guadalupe Cervantes Leal,2018-08-03 22:38:29,E9L-005-U.jpg
EA0-576-E,CHIH,BMW 5 Series,Beige,Baja Definitiva,Alejandro Castro Alvarez,2021-06-26 04:56:15,EA0-576-E.jpg
EF6-584-X,CHIH,BMW X5,Azul Marino,Recuperado,Alejandro Gallegos De La Cruz,2022-04-24 06:22:57,EF6-584-X.jpg
E32-605-G,CHIH,Ford Fiesta,Verde,Activo,Francisco Ruiz Barajas,2022-08-08 22:34:07,E32-605-G.jpg
E6K-037-N,CHIH,Jeep Compass,Cafe,Baja Temporal,Gabriela Villalobos Beltran,2022-03-02 21:50:36,E6K-037-N.jpg
EBS-859-Y,CHIH,BMW X5,Blanco,Cancelado,Roberto Carrillo Esquivel,2021-06-04 05:55:55,EBS-859-Y.jpg
ERT-410-N,CHIH,Mazda CX-5,Verde Oscuro,Recuperado,Ricardo Plascencia Tovar,2017-02-03 18:18:01,ERT-410-N.jpg
EL7-995-Y,CHIH,BMW X3,Rojo Oscuro,Cancelado,Elsa Barajas Cordero,2025-04-11 14:18:05,EL7-995-Y.jpg
ELA-042-A,CHIH,Audi Q5,Verde,Recuperado,Roberto Plascencia Castro,2018-07-24 13:12:46,ELA-042-A.jpg
EJT-576-S,CHIH,Peugeot 208,Rojo Oscuro,Cancelado,Ernesto Trejo Delgado,2019-11-02 17:53:12,EJT-576-S.jpg
ECU-806-X,CHIH,BMW 5 Series,Verde,En Proceso Legal,Martha Villanueva Bravo,2024-06-26 11:16:33,ECU-806-X.jpg
E5S-937-D,CHIH,Kia Rio,Rojo,Importacion Temporal,Norma Arroyo Peña,2019-07-25 17:21:02,E5S-937-D.jpg
E1F-901-L,CHIH,Audi A4,Blanco Perlado,Cancelado,Hector Lopez Quiroz,2019-12-09 23:40:54,E1F-901-L.jpg
DZW-055-T,CHIH,Chevrolet Spark,Morado,En Proceso Legal,Angela Rodriguez Valdez,2024-03-12 03:37:34,DZW-055-T.jpg
E52-745-M,CHIH,Toyota Hilux,Amarillo,Irregular,Antonio Campos Zamora,2017-01-17 05:18:13,E52-745-M.jpg
EDN-997-M,CHIH,Renault Logan,Morado,Recuperado,Lorena Orozco Alvarez,2023-07-15 22:56:20,EDN-997-M.jpg
DXM-428-Y,CHIH,Fiat Argo,Gris Oscuro,Robado,Raul Medina Pineda,2023-10-22 05:36:10,DXM-428-Y.jpg
EN7-128-B,CHIH,Renault Logan,Rojo,Remarcaje,Patricia Ruiz Montes,2019-08-07 16:59:24,EN7-128-B.jpg
